Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
APW20000417.0031,29,"Many worried their efforts to keep the boy in Miami would fail today , the 39th anniversary of the Bay of Pigs fiasco , an aborted invasion of Cuba by CIA-trained exiles that left much bitterness among the Cuban-American community .","many worried their efforts to keep the boy in miami would fail today , the 39th anniversary of the bay of pigs fiasco , an aborted invasion of cuba by cia-trained exiles that left much bitterness among the cuban-american community .",41,"JJ VBN PRP$ NNS TO VB DT NN IN NNP MD VB NN , DT JJ NN IN DT NNP IN NNP NN , DT JJ NN IN NNP IN JJ NNS WDT VBD JJ NN IN DT JJ NN .","many worry they effort to keep the boy in Miami would fail today , the 39th anniversary of the Bay of Pigs fiasco , a aborted invasion of Cuba by cia-trained exile that leave much bitterness among the cuban-american community .","many worry they effort to keep the boy in miami would fail today , the 39th anniversary of the bay of pigs fiasco , a aborted invasion of cuba by cia-trained exile that leave much bitterness among the cuban-american community .",41,41,7,1.0
APW20000417.0031,30,"`` We were betrayed by the government , by -LRB- President -RRB- Kennedy , and if they turned the child back over , it will be a second betrayal , '' said Josefa Gonzalez , who left Cuba in 1962 when she was 4 .","`` we were betrayed by the government , by -lrb- president -rrb- kennedy , and if they turned the child back over , it will be a second betrayal , '' said josefa gonzalez , who left cuba in 1962 when she was 4 .",45,"`` PRP VBD VBN IN DT NN , IN -LRB- NNP -RRB- NNP , CC IN PRP VBD DT NN RB RB , PRP MD VB DT JJ NN , '' VBD NNP NNP , WP VBD NNP IN CD WRB PRP VBD CD .","`` we be betray by the government , by -lrb- President -rrb- Kennedy , and if they turn the child back over , it will be a second betrayal , '' say Josefa Gonzalez , who leave Cuba in 1962 when she be 4 .","`` we be betray by the government , by -lrb- president -rrb- kennedy , and if they turn the child back over , it will be a second betrayal , '' say josefa gonzalez , who leave cuba in 1962 when she be 4 .",45,45,5,1.0
APW20000417.0031,31,"Earlier Sunday , protesters prayed for divine help as Easter week began , waving palm fronds and posters of the Cuban boy and Jesus .","earlier sunday , protesters prayed for divine help as easter week began , waving palm fronds and posters of the cuban boy and jesus .",25,"JJR NNP , NNS VBD IN JJ NN IN NNP NN VBD , VBG NN NNS CC NNS IN DT JJ NN CC NNP .","earlier Sunday , protester pray for divine help as Easter week begin , wave palm frond and poster of the cuban boy and Jesus .","earlier sunday , protester pray for divine help as easter week begin , wave palm frond and poster of the cuban boy and jesus .",25,25,3,2.0
APW20000417.0031,32,Priests joined the crowd to offer a religious service .,priests joined the crowd to offer a religious service .,10,NNS VBD DT NN TO VB DT JJ NN .,priest join the crowd to offer a religious service .,priest join the crowd to offer a religious service .,10,10,2,0.0
APW20000417.0031,33,"`` There are many people who tell us that we should give up this fight , '' said Martin Anorga , an evangelical pastor .","`` there are many people who tell us that we should give up this fight , '' said martin anorga , an evangelical pastor .",25,"`` EX VBP JJ NNS WP VBP PRP IN PRP MD VB RP DT NN , '' VBD NNP NNP , DT JJ NN .","`` there be many people who tell we that we should give up this fight , '' say Martin Anorga , a evangelical pastor .","`` there be many people who tell we that we should give up this fight , '' say martin anorga , a evangelical pastor .",25,25,4,0.0
APW20000417.0031,34,"`` But we will follow in the path that the Lord has shown us , despite those who want to get in our way . ''","`` but we will follow in the path that the lord has shown us , despite those who want to get in our way . ''",26,"`` CC PRP MD VB IN DT NN IN DT NNP VBZ VBN PRP , IN DT WP VBP TO VB IN PRP$ NN . ''","`` but we will follow in the path that the Lord have show we , despite those who want to get in we way . ''","`` but we will follow in the path that the lord have show we , despite those who want to get in we way . ''",26,26,4,0.0
ea980120.1830.0071,0,Good evening from the central park in downtown Havana .,good evening from the central park in downtown havana .,10,JJ NN IN DT JJ NN IN NN NNP .,good evening from the central park in downtown Havana .,good evening from the central park in downtown havana .,10,10,0,0.0
ea980120.1830.0071,1,We are here this week to witness the rendezvous that Fidel Castro and the Pope are having with history .,we are here this week to witness the rendezvous that fidel castro and the pope are having with history .,20,PRP VBP RB DT NN TO NN DT NN WDT NNP NNP CC DT NNP VBP VBG IN NN .,we be here this week to witness the rendezvous that Fidel Castro and the Pope be have with history .,we be here this week to witness the rendezvous that fidel castro and the pope be have with history .,20,20,3,1.0
ea980120.1830.0071,2,We are here because what happens on this island will also have an impact on the United States .,we are here because what happens on this island will also have an impact on the united states .,19,PRP VBP RB IN WP VBZ IN DT NN MD RB VB DT NN IN DT NNP NNPS .,we be here because what happen on this island will also have a impact on the United States .,we be here because what happen on this island will also have a impact on the united states .,19,19,3,0.0
ea980120.1830.0071,3,Everything that happens in Cuba gets America 's attention .,everything that happens in cuba gets america 's attention .,10,NN WDT VBZ IN NNP VBZ NNP POS NN .,everything that happen in Cuba get America 's attention .,everything that happen in cuba get america 's attention .,10,10,0,0.0
ea980120.1830.0071,4,"Incidentally , we just show up to do the broadcast , and Cubans want to know what we 're going to tell Americans , in many cases , what their relatives in the United States are going to hear .","incidentally , we just show up to do the broadcast , and cubans want to know what we 're going to tell americans , in many cases , what their relatives in the united states are going to hear .",40,"RB , PRP RB VBP RP TO VB DT NN , CC NNPS VBP TO VB WP PRP VBP VBG TO VB NNPS , IN JJ NNS , WP PRP$ NNS IN DT NNP NNPS VBP VBG TO VB .","incidentally , we just show up to do the broadcast , and Cubans want to know what we be go to tell Americans , in many case , what they relative in the United States be go to hear .","incidentally , we just show up to do the broadcast , and cubans want to know what we be go to tell americans , in many case , what they relative in the united states be go to hear .",40,40,5,0.0
ea980120.1830.0071,5,"Well , this is the eve of the Pope 's visit to one of the last bastions of Communism anywhere in the world , and it is already causing enormous expectations .","well , this is the eve of the pope 's visit to one of the last bastions of communism anywhere in the world , and it is already causing enormous expectations .",32,"RB , DT VBZ DT NN IN DT NNP POS NN TO CD IN DT JJ NNS IN NNP RB IN DT NN , CC PRP VBZ RB VBG JJ NNS .","well , this be the eve of the Pope 's visit to one of the last bastion of Communism anywhere in the world , and it be already cause enormous expectation .","well , this be the eve of the pope 's visit to one of the last bastion of communism anywhere in the world , and it be already cause enormous expectation .",32,32,2,0.0
ea980120.1830.0071,6,"In Revolution Square , they put up a giant cross today .","in revolution square , they put up a giant cross today .",12,"IN NNP NNP , PRP VBD RP DT JJ NN NN .","in Revolution Square , they put up a giant cross today .","in revolution square , they put up a giant cross today .",12,12,1,1.0
ea980120.1830.0071,7,"And right across from the Cuban revolutionary icon Che Guevara , they now have a giant portrait of Jesus .","and right across from the cuban revolutionary icon che guevara , they now have a giant portrait of jesus .",20,"CC JJ IN IN DT JJ JJ NN NNP NNP , PRP RB VBP DT JJ NN IN NNP .","and right across from the cuban revolutionary icon Che Guevara , they now have a giant portrait of Jesus .","and right across from the cuban revolutionary icon che guevara , they now have a giant portrait of jesus .",20,20,0,1.0
ea980120.1830.0071,8,"Above it in Spanish , Jesus , in you we believe .","above it in spanish , jesus , in you we believe .",12,"IN PRP IN NNP , NNP , IN PRP PRP VBP .","above it in Spanish , Jesus , in you we believe .","above it in spanish , jesus , in you we believe .",12,12,1,0.0
ea980120.1830.0071,9,"Not all Cubans believe , but Castro has invited everyone to welcome the man who has been one of Communism 's most effective adversaries , and that 's why there is suspense .","not all cubans believe , but castro has invited everyone to welcome the man who has been one of communism 's most effective adversaries , and that 's why there is suspense .",33,"RB DT NNPS VBP , CC NNP VBZ VBN NN TO VB DT NN WP VBZ VBN CD IN NNP POS RBS JJ NNS , CC DT VBZ WRB EX VBZ NN .","not all Cubans believe , but Castro have invite everyone to welcome the man who have be one of Communism 's most effective adversary , and that be why there be suspense .","not all cubans believe , but castro have invite everyone to welcome the man who have be one of communism 's most effective adversary , and that be why there be suspense .",33,33,2,0.0
ea980120.1830.0071,10,Everyone appears to believe that somehow Cuba is going to change .,everyone appears to believe that somehow cuba is going to change .,12,NN VBZ TO VB IN RB NNP VBZ VBG TO VB .,everyone appear to believe that somehow Cuba be go to change .,everyone appear to believe that somehow cuba be go to change .,12,12,3,0.0
ea980120.1830.0071,11,Castro has said officially that it 's okay to be enthusiastic .,castro has said officially that it 's okay to be enthusiastic .,12,NNP VBZ VBN RB IN PRP VBZ JJ TO VB JJ .,Castro have say officially that it be okay to be enthusiastic .,castro have say officially that it be okay to be enthusiastic .,12,12,2,0.0
ea980120.1830.0071,12,"And so , people are increasingly enthusiastic by today , Cuban television , which clings to the Communist Party line , actually began to promote its papal coverage .","and so , people are increasingly enthusiastic by today , cuban television , which clings to the communist party line , actually began to promote its papal coverage .",29,"CC RB , NNS VBP RB JJ IN NN , JJ NN , WDT VBZ TO DT NNP NNP NN , RB VBD TO VB PRP$ JJ NN .","and so , people be increasingly enthusiastic by today , cuban television , which cling to the Communist Party line , actually begin to promote its papal coverage .","and so , people be increasingly enthusiastic by today , cuban television , which cling to the communist party line , actually begin to promote its papal coverage .",29,29,3,1.0
ea980120.1830.0071,13,"Today , hundreds of people from the US began to arrive , including some Cuban Americans who left here when Castro came to power and are returning to Havana for the first time .","today , hundreds of people from the us began to arrive , including some cuban americans who left here when castro came to power and are returning to havana for the first time .",34,"NN , NNS IN NNS IN DT NNP VBD TO VB , VBG DT JJ NNPS WP VBD RB WRB NNP VBD TO NN CC VBP VBG TO NNP IN DT JJ NN .","today , hundred of people from the US begin to arrive , include some cuban Americans who leave here when Castro come to power and be return to Havana for the first time .","today , hundred of people from the us begin to arrive , include some cuban americans who leave here when castro come to power and be return to havana for the first time .",34,34,5,1.0
